dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08530] removed dtor for sub_bitmap 027AE720
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08532] removed dtor for sub_bitmap 027ADB08
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08533] removed dtor for sub_bitmap 027AE878
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08535] removed dtor for sub_bitmap 027AE9D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08537] removed dtor for sub_bitmap 027AEC80
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08538] removed dtor for sub_bitmap 027AB410
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08540] removed dtor for sub_bitmap 027ACAE8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08542] removed dtor for sub_bitmap 027AB818
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08543] removed dtor for sub_bitmap 027AB970
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08545] removed dtor for sub_bitmap 027AD5A8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08547] removed dtor for sub_bitmap 027AD700
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08548] removed dtor for sub_bitmap 027ACEF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08550] removed dtor for sub_bitmap 027AC838
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08551] removed dtor for sub_bitmap 027AD9B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08553] removed dtor for sub_bitmap 027AD048
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08555] removed dtor for sub_bitmap 027AB008
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08556] removed dtor for sub_bitmap 027AB568
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08558] removed dtor for sub_bitmap 027AB6C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08559] removed dtor for sub_bitmap 027ACC40
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08561] removed dtor for sub_bitmap 027ACD98
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08562] removed dtor for sub_bitmap 027AD858
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08564] removed dtor for sub_bitmap 027AC990
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08565] removed dtor for sub_bitmap 027ABC20
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08567] removed dtor for sub_bitmap 027ABAC8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08569] removed dtor for sub_bitmap 027AD1A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08570] removed dtor for sub_bitmap 027AD2F8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08572] removed dtor for sub_bitmap 027AC6E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08574] removed dtor for sub_bitmap 027ABD78
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08575] removed dtor for sub_bitmap 027AD450
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08577] removed dtor for sub_bitmap 027AC430
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08578] removed dtor for sub_bitmap 027AB160
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08580] removed dtor for sub_bitmap 027ABED0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08581] removed dtor for sub_bitmap 027AC588
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08583] removed dtor for sub_bitmap 027AB2B8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08585] removed dtor for sub_bitmap 027AC028
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08586] removed dtor for sub_bitmap 027AC180
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08588] removed dtor for sub_bitmap 027AC2D8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08589] removed dtor for sub_bitmap 027AFD78
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08591] removed dtor for sub_bitmap 027B1C60
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08593] removed dtor for sub_bitmap 027B2470
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08594] removed dtor for sub_bitmap 027B0180
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08596] removed dtor for sub_bitmap 027B1858
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08598] removed dtor for sub_bitmap 027B0C40
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08600] removed dtor for sub_bitmap 027B2318
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08601] removed dtor for sub_bitmap 027B0990
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08603] removed dtor for sub_bitmap 027B25C8
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08605] removed dtor for sub_bitmap 027B0D98
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08606] removed dtor for sub_bitmap 027AFED0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08609] removed dtor for sub_bitmap 027B0EF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08611] removed dtor for sub_bitmap 027B19B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08612] removed dtor for sub_bitmap 027B0588
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08614] removed dtor for sub_bitmap 027AFC20
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08615] removed dtor for sub_bitmap 027B0028
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08617] removed dtor for sub_bitmap 027B2068
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.08619] removed dtor for bitmap 0275CAB8
d3d      I         d3d_disp.cpp:901  d3d_destroy_display              [   5.08642] destroying display 00F7D0B0 (current 00000000)
d3d      D         d3d_disp.cpp:885  d3d_destroy_display_internals    [   5.08928] waiting for display 00F7D0B0's thread to end
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [   5.11241] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1549 d3d_display_thread_proc          [   5.11679] d3d display thread exits
